id,slug,name_en,name_de,definition_en,definition_de,url,doi,license,author_orcid
AUG-0519,letter-decipher,The Letter Decipher,The Letter Decipher,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/letter-decipher/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0119,level-playing-field,The Level Playing Field,The Level Playing Field,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/level-playing-field/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0563,level-selector,The Level Selector,The Level Selector,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/level-selector/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0726,library-access-point,The Library Access Point,The Library Access Point,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/library-access-point/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0788,library-transformation,The Library Transformation,The Library Transformation,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/library-transformation/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0807,lifelong-learning-loop,The Lifelong Learning Loop,The Lifelong Learning Loop,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/lifelong-learning-loop/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-STAGE0-limb-press-dynamic,limb-press-dynamic,Limb-Press Dynamic,Glied-Druck,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/limb-press-dynamic/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-STAGE0-limb-press,limb-press,Limb Press,Glied-Druck,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/limb-press/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0686,lingua-franca-effect,The Lingua Franca Effect,The Lingua Franca Effect,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/lingua-franca-effect/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0637,link-forward,The Link Forward,The Link Forward,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/link-forward/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0616,link-tuning,The Link Tuning,The Link Tuning,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/link-tuning/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0037,liquid-facticity,Liquid Facticity,Liquid Facticity,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/liquid-facticity/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0963,load-verification,The Load Verification,The Load Verification,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/load-verification/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0261,loading-screen-wait,The Loading Screen Wait,The Loading Screen Wait,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/loading-screen-wait/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0720,loanword-integration,The Loanword Integration,The Loanword Integration,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/loanword-integration/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0778,lobby-influence-pattern,The Lobby Influence Pattern,The Lobby Influence Pattern,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/lobby-influence-pattern/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0740,local-knowledge-system,The Local Knowledge System,The Local Knowledge System,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/local-knowledge-system/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0731,local-model,The Local Model,The Local Model,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/local-model/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0730,lock-model-effect,Lock-Model Effect,Open-Source Path,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/lock-model-effect/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0395,long-term-chat,The Long-Term Chat,The Long-Term Chat,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/long-term-chat/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0307,lookup-for-others,The Lookup for Others,The Lookup for Others,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/lookup-for-others/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0862,loop-related-effect,Loop-Related Effect,Supervision Spectrum,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/loop-related-effect/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0570,lore-keeper,The Lore Keeper,The Lore Keeper,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/lore-keeper/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0277,loyalty-glitch,The Loyalty Glitch,The Loyalty Glitch,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/loyalty-glitch/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0594,loyalty-system-effect,Loyalty-System Effect,One-Way Bond,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/loyalty-system-effect/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-STAGE0-loyalty-to-specific-systems,loyalty-to-specific-systems,Loyalty to Specific Systems,Loyalitaet zu Spezifischen Systemen,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/loyalty-to-specific-systems/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0249,lullaby-loop,The Lullaby Loop,The Lullaby Loop,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/lullaby-loop/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0485,lyric-finder,The Lyric Finder,The Lyric Finder,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/lyric-finder/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0980,machine-rapport-illusion,The Machine Rapport Illusion,The Machine Rapport Illusion,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/machine-rapport-illusion/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0942,maintenance-prediction,The Maintenance Prediction,The Maintenance Prediction,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/maintenance-prediction/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0643,manual-error,The Manual Error,The Manual Error,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/manual-error/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0474,math-shortcut,The Math Shortcut,The Math Shortcut,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/math-shortcut/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0835,media-framing-effect,The Media Framing Effect,The Media Framing Effect,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/media-framing-effect/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0617,mediocrity-loop,The Mediocrity Loop,The Mediocrity Loop,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/mediocrity-loop/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0612,meeting-point,The Meeting Point,The Meeting Point,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/meeting-point/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0814,meeting-redirect,The Meeting Redirect,The Meeting Redirect,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/meeting-redirect/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0309,meme-that-thinks,The Meme That Thinks,The Meme That Thinks,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/meme-that-thinks/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0467,memory-anchor,The Memory Anchor,The Memory Anchor,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/memory-anchor/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0599,memory-bank,The Memory Bank,The Memory Bank,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/memory-bank/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0635,memory-edit,The Memory Edit,The Memory Edit,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/memory-edit/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0532,memory-hole,The Memory Hole,The Memory Hole,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/memory-hole/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0352,memory-jar,The Memory Jar,The Memory Jar,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/memory-jar/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0410,memory-lane,The Memory Lane,The Memory Lane,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/memory-lane/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0393,memory-outsourcing,The Memory Outsourcing,The Memory Outsourcing,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/memory-outsourcing/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0877,memory-persistence,The Memory Persistence,The Memory Persistence,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/memory-persistence/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0497,memory-scaffold,The Memory Scaffold,The Memory Scaffold,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/memory-scaffold/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0002,mentale-externalisierungsstrategie,Mentale Externalisierungsstrategie,Mentale Externalisierungsstrategie,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/mentale-externalisierungsstrategie/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0797,mentorship-augmentation,The Mentorship Augmentation,The Mentorship Augmentation,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/mentorship-augmentation/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0274,message-drafting,The Message Drafting,The Message Drafting,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/message-drafting/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0264,micro-win,The Micro Win,The Micro Win,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/micro-win/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0754,mid-range-transition,The Mid-Range Transition,The Mid-Range Transition,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/mid-range-transition/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0679,migration-context-bridge,The Migration Context Bridge,The Migration Context Bridge,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/migration-context-bridge/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0743,mobile-first-society,The Mobile-First Society,The Mobile-First Society,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/mobile-first-society/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0933,mobility-assist,The Mobility Assist,The Mobility Assist,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/mobility-assist/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-STAGE0-model-loyal-dynamic,model-loyal-dynamic,Model-Loyal Dynamic,Modell-Loyalität,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/model-loyal-dynamic/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-STAGE0-model-loyal,model-loyal,Model Loyal,Modell-Loyalität,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/model-loyal/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0027,modus-solitarius-digitalis,Modus Solitarius Digitalis,Modus Solitarius Digitalis,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/modus-solitarius-digitalis/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0229,moment-bookmark,The Moment Bookmark,The Moment Bookmark,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/moment-bookmark/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0250,monday-armor,The Monday Armor,The Monday Armor,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/monday-armor/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0158,morning-setup,The Morning Setup,The Morning Setup,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/morning-setup/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0932,movement-assist,The Movement Assist,The Movement Assist,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/movement-assist/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-STAGE0-movement-avoid,movement-avoid,Movement Avoid,Bewegungs-Vermeidung,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/movement-avoid/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0987,multi-agent-literacy,The Multi-Agent Literacy,The Multi-Agent Literacy,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/multi-agent-literacy/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0681,multi-context-identity,The Multi-Context Identity,The Multi-Context Identity,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/multi-context-identity/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0132,multi-model-orchestration,Multi-Model Orchestration,Multi-Model Orchestration,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/multi-model-orchestration/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0744,multi-user-device-context,The Multi-User Device Context,The Multi-User Device Context,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/multi-user-device-context/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0470,name-detective,The Name Detective,The Name Detective,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/name-detective/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0920,navigation-intelligence,The Navigation Intelligence,The Navigation Intelligence,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/navigation-intelligence/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0255,needed-compliment,The Needed Compliment,The Needed Compliment,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/needed-compliment/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-STAGE0-negative-valence-sensation-effect,negative-valence-sensation-effect,Negative-Valence-Sensation Effect,Kälte-Sensation,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/negative-valence-sensation-effect/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0990,neighbor-robot,The Neighbor Robot,The Neighbor Robot,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/neighbor-robot/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-STAGE0-nervous-system-overactivation,nervous-system-overactivation,Nervous System Overactivation,Erfahrungsmuster-Ueberaktivierung,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/nervous-system-overactivation/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-STAGE0-network,network,AUGMANITAI NETWORK,AUGMANITAI NETWORK,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/network/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0198,new-literacy,The New Literacy,The New Literacy,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/new-literacy/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0407,news-filter,The News Filter,The News Filter,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/news-filter/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0555,next-step-finder,The Next-Step Finder,The Next-Step Finder,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/next-step-finder/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0399,niche-focus,The Niche Focus,The Niche Focus,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/niche-focus/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0409,night-movie-analysis,The Night-Movie Analysis,The Night-Movie Analysis,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/night-movie-analysis/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0752,non-digital-origin-perspective,The Non-Digital-Origin Perspective,The Non-Digital-Origin Perspective,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/non-digital-origin-perspective/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0104,non-force-principle,The Non-Force Principle,The Non-Force Principle,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/non-force-principle/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0641,notification-buzz,The Notification Buzz,The Notification Buzz,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/notification-buzz/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0921,object-manipulation,The Object Manipulation,The Object Manipulation,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/object-manipulation/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0828,observation-awareness,The Observation Awareness,The Observation Awareness,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/observation-awareness/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0632,offline-moment,The Offline Moment,The Offline Moment,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/offline-moment/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0258,offload-effect,The Offload Effect,The Offload Effect,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/offload-effect/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0025,offload-lift,The Offload Lift,The Offload Lift,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/offload-lift/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0818,onboarding-shift,The Onboarding Shift,The Onboarding Shift,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/onboarding-shift/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0566,ongoing-partnership,The Ongoing Partnership,The Ongoing Partnership,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/ongoing-partnership/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0997,ontological-status-question,The Ontological Status Question,The Ontological Status Question,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/ontological-status-question/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0193,open-field,The Open Field,The Open Field,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/open-field/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-1000,open-question,The Open Question,The Open Question,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/open-question/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0144,open-questions-repository,The Open Questions Repository,The Open Questions Repository,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/open-questions-repository/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0730,open-source-path,The Open-Source Path,The Open-Source Path,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/open-source-path/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0103,openbook-commitment,The Openbook Commitment,The Openbook Commitment,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/openbook-commitment/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0741,oral-tradition-bridge,The Oral Tradition Bridge,The Oral Tradition Bridge,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/oral-tradition-bridge/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-STAGE0-orbit-habit-marker,orbit-habit-marker,Orbit-Habit Marker,Umlauf-Gewohnheit,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/orbit-habit-marker/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-STAGE0-orbit-habit,orbit-habit,Orbit Habit,Umlauf-Gewohnheit,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/orbit-habit/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0825,organizational-policy-layer,The Organizational Policy Layer,The Organizational Policy Layer,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/organizational-policy-layer/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0774,organized-resistance,The Organized Resistance,The Organized Resistance,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/organized-resistance/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0683,origin-language,The Origin Language,The Origin Language,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/origin-language/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0782,originality-redefinition-debate,The Originality Redefinition Debate,The Originality Redefinition Debate,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/originality-redefinition-debate/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0315,orphan-idea,The Orphan Idea,The Orphan Idea,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/orphan-idea/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0460,outdoor-plan,The Outdoor Plan,The Outdoor Plan,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/outdoor-plan/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0015,outer-mind,The Outer Mind,The Outer Mind,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/outer-mind/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0355,outfit-audit,The Outfit Audit,The Outfit Audit,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/outfit-audit/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0446,outline-script,The Outline Script,The Outline Script,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/outline-script/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0092,output-asymmetry,Output Asymmetry,Output Asymmetry,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/output-asymmetry/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0844,output-discrimination-observation,The Output Discrimination Observation,The Output Discrimination Observation,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/output-discrimination-observation/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0547,outsourced-distance,The Outsourced Distance,The Outsourced Distance,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/outsourced-distance/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0226,outsourcing-insight,The Outsourcing Insight,The Outsourcing Insight,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/outsourcing-insight/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
